name,current_price_per_night,average_rating,total_reviews_received,address,lat,lng,reviewer_nationality,rating,review_title,review
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,3,Not what we expected,We have stayed there between 5-8 October. As I had worked in an international chain hotel for over a year  I can say that the price and the quality does not match. The bed was not a king bed  two single beds were covered under.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Oulu  Finland,4,OK,This time I was on a "classic side" that reminded me of American hotels (this was built as Intercontinental in the 70's): nothing wrong with the room  but I personally prefer the Scandinavian side. The bed was nice  firm enough for me. I could hear.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Xinbei  Taiwan,4,Great location and friendly service,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Brisbane  Australia,5,Great Place to Stay,Welcoming staff  Comfortable beds  Great breakfast-suits all tastes. It is a little out of the city but with a tram stop out in front it wasn't a problem. It is only a couple of stops away. We hired the bikes and rode around the lake.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Kaarina  Finland,5,Weekend in Park hotel,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Vancouver  Canada,5,Friendly staff  great amenities.,Nicely furnished rooms  small but well designed. Breakfast was extensive and diverse  a nice mix of Scandinavian and contemporary choices. The location is walking distance to many shops and restaurant
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,St. Petersburg  Russia,3,Not so good as previously,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Bergen  Norway,4,Stylish hotel in good location.,This hotel was chosen on the basis of price and location during a weekend when events in Helsinki made rooms hard to come by. Its just a 15 ride from the ferry terminal and located just a 10 minute work from the heart of Helsinki..
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,5,Great hotel  excellent service,I stayed for one night during a busy weekend. The room and the hotel itself were very nice and clean. I really liked the interior design  it made me feel at home which I usually don't feel while staying at hotels. The breakfast was quite.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,4,Helsinki is beautiful ,Helsinki is a beautiful city with great restaurants and places for entertainment I strongly recommend surrounding areas of Scandic Park and specially the farmers market. And the nice gardens around the par
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Aarhus  Denmark,3,What you expect,A run-of-the-mill hotel - nothing fancy. The room was quiet and I had a couple of nights of good sleep. Helpful staff - but a very slow bartender in the lobby bar. The breakfast is ok - although the soft-boiled eggs are timed at 4.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Devon,3,Photos are better than the reality ,We came for a pre Christmas city break and the hotel is in a very convenient area of the city. We chose this hotel as we wanted a pool and sauna however we were really disappointed that there were very tight restrictions on the opening.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Tallinn  Estonia,3,Average scandinavia,Nothing good or specially bad to say about the hotel. It was a middle range hotel with middle range service  clean rooms which are not too spacious  average finnish food available. Location is pretty good. Price too expe
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Hong Kong  China,4,Nice hotel near city center,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,2,Room ventilation/not AC! running all night/1 night ok but not more!,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Stirling  United Kingdom,2,Four star prices Two star accomidation,Abrupt unhelpful check-in reception staff  dark slightly depressing dcor in the room. Reception  when I went to check in the receptionist could not find my booking then she asked if I had one  did not understand my name until I showed her my phone email.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Philadelphia  Pennsylvania,4,Great breakfast. ,Recently renovated hotel with in a short walk to the downtown core of Helsinki. The rooms were very clean and comfortable. One thing that could be improved is the air temperature control in the rooms which seemed to do nothing based on any setting. The.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Barcelona  Spain,4,Nice stay at Helsinki,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Oulu  Finland,3,3 day trip to Helsinki,Everything was ok  nothing special and no big complaints. Cleanliness level of the room was a bit disappointment  there was rubbish under the chair and bed. Also cleanliness of the bathroom was not too good. Breakfast was really good and most of the employees were.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Auckland  New Zealand,5,Great place to stay,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Sydney  Australia,4,Refurbished hotel a 10-15 minute walk from Central railway station.,Stayed in a superior extra room for 2 nights. Comfortable bed and room. A few design flaws in refurbishment included poorly placed hooks for towels in bathroom and showering caused water flowing onto the bathroom floor. Also the couch was the wrong shape for the.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Glasgow  United Kingdom,5,Scandic Park,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,3,Family trip to Helsinki,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,1,Friendly staff but a disappointing hotel,We had booked this hotel as a family with three separate rooms. As I've noted before  for work I often stay over 100 night a year in a variety of hotels  including Hilton  Marriott  IHG  Radisson  and others  so generally have a fair insight into.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,5,Good location  friendly staff,The hotel is located near to the tram station. Staffs are friendly and their English is plane  so I can understand it easily. The restaurant has space for kids and the breakfast buffet is nice. Guest room is modern and clean. I am satisfied my
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Jacksonville Beach  Florida,5,Great experience!,I stayed here for two nights in late July with two girlfriends. We had ample room for the three of us  plenty of towels  and a good-sized bathroom. Breakfast was the best I've ever had in a hotel: lots of options  items labeled lactose-free  low-lactose .
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Berlin  Germany,1,Dont go there!!!,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Stockholm  Sweden,2,Chaotic breakfast,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,London  United Kingdom,4,Great hotel!,Nice modern hotel. Buffet breakfast is great and has everything  you could eat something different for a week. Big and very well equipped gym with weight and plenty of Technogym machines. 10/15 min walk from city center or a few minutes by tram. Overall good.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,3,Rush hour at Scandic Park hoyel,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Bangkok  Thailand,4,Scandic in Helsinki,My overall experience was very good at Scandic. I stayed there for a week. The place was located on the main road with a park and a lake on walking distance along with some of the other attractions in city center. Food was also good .
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Copenhagen  Denmark,5,nice view  good breakfast  clean room,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Bogota  Colombia,5,Great experience  great location,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,3,Good location  nice view,Scandic Park is located within walking distance of the city centre and from the ninth floor breakfast room there is a beautiful view over the Tl Bay. Those things aside  this a basic Scandic chain hotel  with glory days past - rooms are shabby but.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Westerheim  Germany,4,good location in walking distance to centre,
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,5,Perfect hotel in Helsinki.Nice rooms with minibar and safety box.,You could walk to town centre and the sourroundings are peaceful to walk around.its a very good price for being in a very big and comfortable hotel. Tha room was enough for our big suitcases. I wll use again the scandic park  for sur
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,,5,Perfect hotel!,Hotel is totally good for the rest: breakfast is rich  room is clean and quiet  sauna on the top floor and swimming pool with a beautiful view. Two tram station or 15 minutes of walking from heart of Helsinki. In front of hotel placed park.
Scandic Park Helsinki,125,4,1925,Mannerheimintie 46 Helsinki 00260  Finland,60.1792,24.928192,Moscow  Russia,5,Margarita,Good location near big park with . Very .good breakfast   porridge  meet and vegetarian food. The room is big and clean  comfort bed  and conditioning . Swimming pool is not big. I have a good
